Iteration 1/1000000: Train loss: 5.120366, Train Accuracy: 0.515625, lr = 0.001000
Iteration 7495/1000000: Train loss: 5.119302, Train Accuracy: 0.515625, lr = 0.000869
Iteration 7496/1000000: Train loss: 5.119136, Train Accuracy: 0.546875, lr = 0.000869
Iteration 7497/1000000: Train loss: 5.120341, Train Accuracy: 0.484375, lr = 0.000869
Iteration 7498/1000000: Train loss: 5.120287, Train Accuracy: 0.515625, lr = 0.000869
Iteration 7499/1000000: Train loss: 5.119083, Train Accuracy: 0.500000, lr = 0.000869
Iteration 7500/1000000: Train loss: 5.119205, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7501/1000000: Train loss: 5.120501, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7502/1000000: Train loss: 5.120368, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7503/1000000: Train loss: 5.120052, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7504/1000000: Train loss: 5.119857, Train Accuracy: 0.578125, lr = 0.000860
Iteration 7505/1000000: Train loss: 5.119416, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7506/1000000: Train loss: 5.120210, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7507/1000000: Train loss: 5.119584, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7508/1000000: Train loss: 5.119897, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7509/1000000: Train loss: 5.119219, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7510/1000000: Train loss: 5.120420, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7511/1000000: Train loss: 5.120306, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7512/1000000: Train loss: 5.121384, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7513/1000000: Train loss: 5.119730, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7514/1000000: Train loss: 5.119737, Train Accuracy: 0.578125, lr = 0.000860
Iteration 7515/1000000: Train loss: 5.120709, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7516/1000000: Train loss: 5.118329, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7517/1000000: Train loss: 5.119547, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7518/1000000: Train loss: 5.119926, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7519/1000000: Train loss: 5.119875, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7520/1000000: Train loss: 5.120443, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7521/1000000: Train loss: 5.118237, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7522/1000000: Train loss: 5.119476, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7523/1000000: Train loss: 5.120205, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7524/1000000: Train loss: 5.120947, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7525/1000000: Train loss: 5.120169, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7526/1000000: Train loss: 5.119682, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7527/1000000: Train loss: 5.119877, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7528/1000000: Train loss: 5.121300, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7529/1000000: Train loss: 5.120303, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7530/1000000: Train loss: 5.120618, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7531/1000000: Train loss: 5.118515, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7532/1000000: Train loss: 5.118934, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7533/1000000: Train loss: 5.120134, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7534/1000000: Train loss: 5.120158, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7535/1000000: Train loss: 5.118632, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7536/1000000: Train loss: 5.120702, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7537/1000000: Train loss: 5.119968, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7538/1000000: Train loss: 5.119781, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7539/1000000: Train loss: 5.119283, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7540/1000000: Train loss: 5.120180, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7541/1000000: Train loss: 5.120173, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7542/1000000: Train loss: 5.120593, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7543/1000000: Train loss: 5.118816, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7544/1000000: Train loss: 5.120092, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7545/1000000: Train loss: 5.119236, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7546/1000000: Train loss: 5.119778, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7547/1000000: Train loss: 5.119870, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7548/1000000: Train loss: 5.121754, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7549/1000000: Train loss: 5.120433, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7550/1000000: Train loss: 5.119795, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7551/1000000: Train loss: 5.120307, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7552/1000000: Train loss: 5.121000, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7553/1000000: Train loss: 5.118881, Train Accuracy: 0.593750, lr = 0.000860
Iteration 7554/1000000: Train loss: 5.119413, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7555/1000000: Train loss: 5.121350, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7556/1000000: Train loss: 5.121743, Train Accuracy: 0.421875, lr = 0.000860
Iteration 7557/1000000: Train loss: 5.120543, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7558/1000000: Train loss: 5.119529, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7559/1000000: Train loss: 5.121859, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7560/1000000: Train loss: 5.121034, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7561/1000000: Train loss: 5.121615, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7562/1000000: Train loss: 5.118746, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7563/1000000: Train loss: 5.121036, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7564/1000000: Train loss: 5.120736, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7565/1000000: Train loss: 5.120467, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7566/1000000: Train loss: 5.119614, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7567/1000000: Train loss: 5.120111, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7568/1000000: Train loss: 5.120072, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7569/1000000: Train loss: 5.120162, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7570/1000000: Train loss: 5.118537, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7571/1000000: Train loss: 5.120642, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7572/1000000: Train loss: 5.120419, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7573/1000000: Train loss: 5.121161, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7574/1000000: Train loss: 5.120007, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7575/1000000: Train loss: 5.120777, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7576/1000000: Train loss: 5.120373, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7577/1000000: Train loss: 5.119994, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7578/1000000: Train loss: 5.119886, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7579/1000000: Train loss: 5.119614, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7580/1000000: Train loss: 5.120124, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7581/1000000: Train loss: 5.120715, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7582/1000000: Train loss: 5.121093, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7583/1000000: Train loss: 5.118721, Train Accuracy: 0.593750, lr = 0.000860
Iteration 7584/1000000: Train loss: 5.120309, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7585/1000000: Train loss: 5.120328, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7586/1000000: Train loss: 5.118615, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7587/1000000: Train loss: 5.119756, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7588/1000000: Train loss: 5.121645, Train Accuracy: 0.406250, lr = 0.000860
Iteration 7589/1000000: Train loss: 5.121035, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7590/1000000: Train loss: 5.119472, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7591/1000000: Train loss: 5.118579, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7592/1000000: Train loss: 5.120044, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7593/1000000: Train loss: 5.118658, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7594/1000000: Train loss: 5.119918, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7595/1000000: Train loss: 5.119451, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7596/1000000: Train loss: 5.122613, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7597/1000000: Train loss: 5.119874, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7598/1000000: Train loss: 5.120190, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7599/1000000: Train loss: 5.119499, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7600/1000000: Train loss: 5.120083, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7601/1000000: Train loss: 5.120295, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7602/1000000: Train loss: 5.120278, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7603/1000000: Train loss: 5.120395, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7604/1000000: Train loss: 5.121623, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7605/1000000: Train loss: 5.121242, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7606/1000000: Train loss: 5.118577, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7607/1000000: Train loss: 5.119949, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7608/1000000: Train loss: 5.120039, Train Accuracy: 0.421875, lr = 0.000860
Iteration 7609/1000000: Train loss: 5.120459, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7610/1000000: Train loss: 5.118794, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7611/1000000: Train loss: 5.120292, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7612/1000000: Train loss: 5.118958, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7613/1000000: Train loss: 5.121250, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7614/1000000: Train loss: 5.119886, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7615/1000000: Train loss: 5.119820, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7616/1000000: Train loss: 5.120744, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7617/1000000: Train loss: 5.119536, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7618/1000000: Train loss: 5.119496, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7619/1000000: Train loss: 5.120232, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7620/1000000: Train loss: 5.121771, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7621/1000000: Train loss: 5.119482, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7622/1000000: Train loss: 5.119620, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7623/1000000: Train loss: 5.120190, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7624/1000000: Train loss: 5.117846, Train Accuracy: 0.609375, lr = 0.000860
Iteration 7625/1000000: Train loss: 5.120623, Train Accuracy: 0.421875, lr = 0.000860
Iteration 7626/1000000: Train loss: 5.121013, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7627/1000000: Train loss: 5.121619, Train Accuracy: 0.406250, lr = 0.000860
Iteration 7628/1000000: Train loss: 5.119737, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7629/1000000: Train loss: 5.119857, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7630/1000000: Train loss: 5.120328, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7631/1000000: Train loss: 5.120173, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7632/1000000: Train loss: 5.120198, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7633/1000000: Train loss: 5.120145, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7634/1000000: Train loss: 5.119759, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7635/1000000: Train loss: 5.120654, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7636/1000000: Train loss: 5.120306, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7637/1000000: Train loss: 5.119522, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7638/1000000: Train loss: 5.119907, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7639/1000000: Train loss: 5.119471, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7640/1000000: Train loss: 5.121470, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7641/1000000: Train loss: 5.119712, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7642/1000000: Train loss: 5.120054, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7643/1000000: Train loss: 5.120227, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7644/1000000: Train loss: 5.123427, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7645/1000000: Train loss: 5.120713, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7646/1000000: Train loss: 5.119279, Train Accuracy: 0.578125, lr = 0.000860
Iteration 7647/1000000: Train loss: 5.120660, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7648/1000000: Train loss: 5.120627, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7649/1000000: Train loss: 5.119509, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7650/1000000: Train loss: 5.120920, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7651/1000000: Train loss: 5.118889, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7652/1000000: Train loss: 5.118514, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7653/1000000: Train loss: 5.120340, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7654/1000000: Train loss: 5.119513, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7655/1000000: Train loss: 5.120109, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7656/1000000: Train loss: 5.119411, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7657/1000000: Train loss: 5.119564, Train Accuracy: 0.578125, lr = 0.000860
Iteration 7658/1000000: Train loss: 5.119758, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7659/1000000: Train loss: 5.120923, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7660/1000000: Train loss: 5.120725, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7661/1000000: Train loss: 5.119667, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7662/1000000: Train loss: 5.120483, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7663/1000000: Train loss: 5.120337, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7664/1000000: Train loss: 5.120631, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7665/1000000: Train loss: 5.120446, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7666/1000000: Train loss: 5.118446, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7667/1000000: Train loss: 5.119896, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7668/1000000: Train loss: 5.120528, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7669/1000000: Train loss: 5.120249, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7670/1000000: Train loss: 5.120672, Train Accuracy: 0.406250, lr = 0.000860
Iteration 7671/1000000: Train loss: 5.120811, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7672/1000000: Train loss: 5.119112, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7673/1000000: Train loss: 5.120187, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7674/1000000: Train loss: 5.121496, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7675/1000000: Train loss: 5.120138, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7676/1000000: Train loss: 5.119654, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7677/1000000: Train loss: 5.119858, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7678/1000000: Train loss: 5.120935, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7679/1000000: Train loss: 5.120208, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7680/1000000: Train loss: 5.119445, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7681/1000000: Train loss: 5.122038, Train Accuracy: 0.406250, lr = 0.000860
Iteration 7682/1000000: Train loss: 5.119201, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7683/1000000: Train loss: 5.120550, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7684/1000000: Train loss: 5.118630, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7685/1000000: Train loss: 5.121388, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7686/1000000: Train loss: 5.120817, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7687/1000000: Train loss: 5.118912, Train Accuracy: 0.593750, lr = 0.000860
Iteration 7688/1000000: Train loss: 5.120655, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7689/1000000: Train loss: 5.119908, Train Accuracy: 0.468750, lr = 0.000860
Iteration 7690/1000000: Train loss: 5.118385, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7691/1000000: Train loss: 5.120444, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7692/1000000: Train loss: 5.121781, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7693/1000000: Train loss: 5.119715, Train Accuracy: 0.484375, lr = 0.000860
Iteration 7694/1000000: Train loss: 5.119326, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7695/1000000: Train loss: 5.119901, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7696/1000000: Train loss: 5.120631, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7697/1000000: Train loss: 5.119807, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7698/1000000: Train loss: 5.120187, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7699/1000000: Train loss: 5.119377, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7700/1000000: Train loss: 5.119600, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7701/1000000: Train loss: 5.119924, Train Accuracy: 0.437500, lr = 0.000860
Iteration 7702/1000000: Train loss: 5.120079, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7703/1000000: Train loss: 5.119344, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7704/1000000: Train loss: 5.119632, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7705/1000000: Train loss: 5.119558, Train Accuracy: 0.562500, lr = 0.000860
Iteration 7706/1000000: Train loss: 5.119261, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7707/1000000: Train loss: 5.119637, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7708/1000000: Train loss: 5.118684, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7709/1000000: Train loss: 5.118781, Train Accuracy: 0.531250, lr = 0.000860
Iteration 7710/1000000: Train loss: 5.119620, Train Accuracy: 0.546875, lr = 0.000860
Iteration 7711/1000000: Train loss: 5.118567, Train Accuracy: 0.578125, lr = 0.000860
Iteration 7712/1000000: Train loss: 5.121213, Train Accuracy: 0.453125, lr = 0.000860
Iteration 7713/1000000: Train loss: 5.121004, Train Accuracy: 0.500000, lr = 0.000860
Iteration 7714/1000000: Train loss: 5.119314, Train Accuracy: 0.515625, lr = 0.000860
Iteration 7715/1000000: Train loss: 5.120459, Train Accuracy: 0.468750, lr = 0.000860
